id,name,nickname,email,phone_number,birth_date,gender,profile_image_url,interested_categories,wish_markets,wish_spots,reported_count,created_at,updated_at,age,age_group,household_size,level
33913a42-2de9-4d48-980c-385b44ed8d50,송재호,jeongsigi_1587,coeseohyeon@example.org,043-434-8571,1986-12-17,female,https://picsum.photos/id/2087/200/200,"{식품간식류,생활용품,패션잡화}",{POINT(127.019559 37.477369)},"{(""""우리집"""",""""POINT(126.944586 37.658171)""""),(""""회사"""",""""POINT(126.788607 37.632386)"""")}",0,2024-12-19 18:31:47,2024-12-24 12:20:22,38,30대,1인 가구,16
d30a9de5-ad8e-4941-9b82-59cdd8531648,손영자,fgim_1588,jaehyeongim@example.org,041-029-1381,1999-03-06,male,https://picsum.photos/id/2088/200/200,"{뷰티헬스케어,식품간식류}",{POINT(126.777974 37.691552)},"{(""""우리집"""",""""POINT(127.106162 37.635626)"""")}",0,2024-12-28 04:24:47,2024-10-17 14:06:05,26,20대,1인 가구,6
177dabc5-ee92-4fec-8c1d-5042259b83c3,고영호,subinha_1589,coesunja@example.net,032-966-4523,1976-01-12,male,https://picsum.photos/id/2089/200/200,"{생활용품,식품간식류}","{POINT(126.911867 37.656030),POINT(126.744572 37.579434)}","{(""""회사"""",""""POINT(127.127368 37.472556)"""")}",0,2024-11-16 17:14:03,2025-08-18 11:27:59,49,40대 이상,1인 가구,6
d1414cde-0c88-4e58-87f5-83c776af3e12,문경희,minjaegim_1590,junhyeog83@example.org,062-236-6704,1977-01-29,male,https://picsum.photos/id/2090/200/200,"{식품간식류,생활용품,패션잡화}",{POINT(127.177706 37.631657)},"{(""""회사"""",""""POINT(126.733539 37.687946)"""")}",0,2025-09-26 19:21:17,2025-07-05 14:26:48,48,40대 이상,1인 가구,19
fac4c642-0aac-4db8-bc9c-f71ec6773f2b,김지혜,yeongjabae_1591,gangjiu@example.com,052-050-1332,1974-06-18,male,https://picsum.photos/id/2091/200/200,{뷰티헬스케어},"{POINT(126.764844 37.563773),POINT(126.741373 37.544022)}","{(""""우리집"""",""""POINT(127.130718 37.699159)"""")}",0,2024-10-11 04:14:34,2025-07-25 18:21:14,51,40대 이상,1인 가구,3
ee5fa247-e80a-4503-9721-99a948d6fc7d,안예준,fgim_1592,gimmisug@example.com,054-077-5257,1986-09-12,female,https://picsum.photos/id/2092/200/200,{뷰티헬스케어},{POINT(127.038363 37.669807)},"{(""""회사"""",""""POINT(127.071763 37.668555)""""),(""""우리집"""",""""POINT(126.766173 37.647680)"""")}",0,2024-11-30 07:31:10,2024-12-29 01:54:01,39,30대,1인 가구,2
83e23b89-cbe6-40a1-8268-5e78fbcad512,권서영,mgim_1593,gseong@example.net,032-105-7039,1974-11-15,male,https://picsum.photos/id/2093/200/200,"{식품간식류,생활용품}","{POINT(126.855387 37.473176),POINT(127.170500 37.549772)}","{(""""우리집"""",""""POINT(126.915971 37.486343)""""),(""""회사"""",""""POINT(127.142569 37.479556)"""")}",0,2025-05-27 23:17:17,2025-02-26 12:10:08,50,40대 이상,2인 가구,18
8c3594fd-4d73-4ed7-a6d9-6eb03d6e78cf,이영길,isumin_1594,zbaeg@example.com,018-932-3370,1983-10-03,male,https://picsum.photos/id/2094/200/200,"{패션잡화,식품간식류}",{POINT(126.887407 37.472194)},"{(""""우리집"""",""""POINT(126.744630 37.688634)"""")}",0,2024-10-13 15:26:49,2025-04-11 19:04:01,42,40대 이상,1인 가구,24
74bfe7cf-3b01-4aa0-9410-7fd55b0bf217,이지은,coejia_1595,idonghyeon@example.com,043-323-4306,1977-02-08,female,https://picsum.photos/id/2095/200/200,"{식품간식류,패션잡화}",{POINT(126.987666 37.473218)},"{(""""우리집"""",""""POINT(126.828543 37.618698)""""),(""""우리집"""",""""POINT(127.045321 37.464350)"""")}",0,2025-02-10 09:38:11,2025-09-12 17:47:01,48,40대 이상,3인 이상 가구,13
3b7f6904-51ea-431a-8ba0-76f22ef1793c,양영철,sujinyun_1596,gyeongsugjo@example.org,011-722-8582,2003-02-27,female,https://picsum.photos/id/2096/200/200,"{뷰티헬스케어,생활용품,패션잡화}","{POINT(126.933653 37.624002),POINT(127.100828 37.604388)}","{(""""회사"""",""""POINT(126.864309 37.606099)"""")}",0,2025-06-25 15:34:32,2025-02-24 10:56:19,22,20대,1인 가구,15
a6a4d0af-dea5-4c80-b124-772246c0385d,이혜진,gimeungyeong_1597,nhwang@example.com,064-723-6788,1992-09-23,male,https://picsum.photos/id/2097/200/200,"{패션잡화,뷰티헬스케어}","{POINT(127.055254 37.436317),POINT(126.975759 37.566530)}","{(""""회사"""",""""POINT(126.822434 37.526092)"""")}",0,2025-09-20 05:53:23,2024-12-21 08:24:04,33,30대,1인 가구,10
58832e1d-acd0-4529-9847-fdf7a6516e7f,양준혁,seongsugim_1598,gimyeonghyi@example.com,051-758-4664,2003-01-12,male,https://picsum.photos/id/2098/200/200,"{생활용품,뷰티헬스케어}",{POINT(127.029298 37.577323)},"{(""""회사"""",""""POINT(127.177173 37.632010)"""")}",0,2025-04-21 03:46:24,2025-03-18 13:13:36,22,20대,1인 가구,4
b0bfac62-bd87-423e-b9c7-42125c5745c7,이영숙,ihwang_1599,isanghyeon@example.com,054-297-7601,2002-05-22,male,https://picsum.photos/id/2099/200/200,"{패션잡화,생활용품}",{POINT(126.973996 37.505463)},"{(""""우리집"""",""""POINT(127.077241 37.474794)"""")}",0,2025-01-11 07:18:38,2025-02-18 10:37:16,23,20대,1인 가구,2
a69b883f-20de-4c98-82d1-dc547a7ee331,박민석,yeongceol15_1600,hgim@example.net,052-361-1686,2004-09-08,female,https://picsum.photos/id/2100/200/200,{식품간식류},{POINT(127.160832 37.476795)},"{(""""우리집"""",""""POINT(126.886823 37.672663)"""")}",0,2024-11-17 04:50:36,2024-11-10 21:03:13,21,20대,1인 가구,8
c9834030-e2ac-4bbf-98bb-f1f9be2f8340,김상철,hgim_1601,junhosin@example.com,053-546-5426,1990-08-21,male,https://picsum.photos/id/2101/200/200,{식품간식류},"{POINT(127.088297 37.506594),POINT(126.745026 37.614397)}","{(""""우리집"""",""""POINT(127.094314 37.440999)""""),(""""회사"""",""""POINT(127.168041 37.522894)"""")}",0,2025-04-14 18:07:38,2025-01-06 02:53:03,35,30대,1인 가구,13
9e78fe0d-08e9-4849-907d-b27896e0052e,김지혜,myeongjagim_1602,eunju34@example.net,051-545-9566,1995-08-06,female,https://picsum.photos/id/2102/200/200,{뷰티헬스케어},{POINT(126.789518 37.589866)},"{(""""우리집"""",""""POINT(127.069774 37.598421)""""),(""""우리집"""",""""POINT(126.802991 37.482042)"""")}",0,2024-10-13 09:42:21,2024-10-05 17:11:54,30,30대,1인 가구,18
012ef344-5c7d-4203-8044-378c2b9d13e9,고미숙,iyun_1603,myeongjagim@example.org,064-769-7421,1985-06-18,female,https://picsum.photos/id/2103/200/200,"{식품간식류,생활용품,패션잡화}","{POINT(126.770710 37.633218),POINT(126.755889 37.667520)}","{(""""회사"""",""""POINT(127.063189 37.582369)"""")}",0,2025-06-12 08:12:53,2025-08-31 04:36:56,40,40대 이상,1인 가구,25
171e8efb-016d-4ba9-9525-317133009b7a,송영숙,mijeongyun_1604,nojeongsig@example.net,017-709-3409,2000-01-14,female,https://picsum.photos/id/2104/200/200,{뷰티헬스케어},"{POINT(126.946505 37.483484),POINT(126.897263 37.513427)}","{(""""회사"""",""""POINT(127.123555 37.514525)""""),(""""우리집"""",""""POINT(126.783057 37.686872)"""")}",0,2025-05-13 00:46:14,2024-11-04 07:07:34,25,20대,1인 가구,6
3e4c994d-c5b7-4347-9135-275b6b6cbdeb,백경희,gimjungsu_1605,jimin03@example.com,064-748-4377,1997-05-28,female,https://picsum.photos/id/2105/200/200,"{생활용품,패션잡화}",{POINT(126.883854 37.673456)},"{(""""우리집"""",""""POINT(126.997884 37.533661)"""")}",0,2024-10-15 10:46:09,2024-10-08 07:55:02,28,20대,2인 가구,4
e988be47-8030-4d6f-8dc4-6d6844adea1b,박영호,jiyeong14_1606,seohyeoni@example.com,016-669-5421,1998-05-01,male,https://picsum.photos/id/2106/200/200,{생활용품},"{POINT(127.055146 37.530542),POINT(126.920598 37.464589)}","{(""""우리집"""",""""POINT(126.764206 37.536791)"""")}",0,2025-07-17 09:21:57,2025-07-21 03:43:25,27,20대,1인 가구,9
d3513783-45df-4ac6-a47a-292d8b7320cc,한순자,vgim_1607,myeongjaju@example.org,061-173-4479,2002-02-21,male,https://picsum.photos/id/2107/200/200,{생활용품},"{POINT(127.093893 37.462526),POINT(126.732029 37.491714)}","{(""""회사"""",""""POINT(127.113871 37.470809)""""),(""""회사"""",""""POINT(126.776299 37.498006)"""")}",0,2025-06-16 11:18:09,2025-08-02 10:05:49,23,20대,1인 가구,19
4ce973c2-3565-4532-a715-10a2504f097d,이보람,yeongsug63_1608,jeongsugi@example.net,064-797-1001,1989-02-11,male,https://picsum.photos/id/2108/200/200,{식품간식류},{POINT(126.758258 37.620391)},"{(""""회사"""",""""POINT(126.791843 37.515159)"""")}",0,2025-03-24 01:50:43,2024-10-07 05:28:45,36,30대,3인 이상 가구,23
10325ef5-0fd5-4d5b-9073-49138471d43c,하미정,sugja57_1609,vgwag@example.net,044-049-4841,2001-05-27,male,https://picsum.photos/id/2109/200/200,"{식품간식류,패션잡화}",{POINT(127.017931 37.457099)},"{(""""회사"""",""""POINT(126.873008 37.525749)"""")}",0,2025-06-30 16:19:01,2025-09-24 22:54:45,24,20대,2인 가구,10
605acf65-7172-4be1-8f23-e9f5d19d7298,한재현,jeongnami_1610,eunyeongson@example.net,043-372-8756,1989-05-18,female,https://picsum.photos/id/2110/200/200,"{뷰티헬스케어,패션잡화,생활용품}","{POINT(127.168221 37.555857),POINT(127.063562 37.531078)}","{(""""우리집"""",""""POINT(126.928727 37.569705)"""")}",0,2025-06-14 23:36:47,2025-04-11 07:47:34,36,30대,1인 가구,5
d2cf8163-d680-4071-9dc4-aeccf415af8f,김민서,junseo77_1611,ryujeongho@example.net,041-187-0894,1978-03-28,male,https://picsum.photos/id/2111/200/200,"{패션잡화,뷰티헬스케어}",{POINT(127.061179 37.589489)},"{(""""우리집"""",""""POINT(126.836320 37.565464)"""")}",0,2024-10-30 14:49:04,2025-09-29 08:46:46,47,40대 이상,1인 가구,1
1534aa47-1267-4885-8045-3b9aaf7d0821,최민석,tgim_1612,ygim@example.net,017-119-8309,1969-11-21,female,https://picsum.photos/id/2112/200/200,{식품간식류},{POINT(127.173780 37.589006)},"{(""""회사"""",""""POINT(126.924140 37.563012)""""),(""""회사"""",""""POINT(126.819223 37.653969)"""")}",0,2025-03-28 22:32:42,2025-02-20 08:12:17,55,40대 이상,3인 이상 가구,14
43333810-fb63-4e25-bd90-ecbe13e9a675,황준호,ugim_1613,hyeonjeong23@example.com,070-7487-7007,1990-05-26,male,https://picsum.photos/id/2113/200/200,"{패션잡화,식품간식류,뷰티헬스케어}",{POINT(126.880095 37.668524)},"{(""""우리집"""",""""POINT(127.007880 37.526651)""""),(""""우리집"""",""""POINT(126.940271 37.474801)"""")}",2,2025-05-07 21:05:31,2025-05-07 22:52:58,35,30대,1인 가구,17
f6da98d5-d1e5-4a54-a903-7dbde6bfd761,이보람,gimogja_1614,coeseonghyeon@example.org,055-799-0966,1977-12-26,male,https://picsum.photos/id/2114/200/200,"{식품간식류,뷰티헬스케어}",{POINT(126.958562 37.434857)},"{(""""우리집"""",""""POINT(126.973669 37.653976)""""),(""""회사"""",""""POINT(127.049771 37.618857)"""")}",0,2025-03-11 06:03:53,2025-07-12 00:07:35,47,40대 이상,1인 가구,13
19628c0b-1cbd-481c-a291-53d8ffd842e1,이지후,minjigim_1615,hyeonjun64@example.com,018-821-0037,1971-01-30,male,https://picsum.photos/id/2115/200/200,"{패션잡화,뷰티헬스케어,식품간식류}",{POINT(126.906306 37.642149)},"{(""""우리집"""",""""POINT(127.080513 37.607785)""""),(""""회사"""",""""POINT(126.827518 37.512389)"""")}",0,2024-10-06 00:16:40,2025-08-21 09:02:44,54,40대 이상,1인 가구,18
34611853-a449-434a-bf2e-13a7d68020a8,송영식,bagmigyeong_1616,theo@example.com,011-320-7098,1971-03-12,male,https://picsum.photos/id/2116/200/200,{식품간식류},"{POINT(127.028660 37.626921),POINT(126.805601 37.601620)}","{(""""우리집"""",""""POINT(126.887663 37.479563)"""")}",0,2025-01-01 08:59:01,2025-01-16 06:44:56,54,40대 이상,3인 이상 가구,10
8a4576cd-58ca-455f-a232-4e0e062639f7,김정수,tbag_1617,rmun@example.org,016-650-7445,2004-02-03,female,https://picsum.photos/id/2117/200/200,{식품간식류},{POINT(126.853087 37.496335)},"{(""""우리집"""",""""POINT(126.814916 37.579167)""""),(""""회사"""",""""POINT(127.020754 37.667819)"""")}",0,2025-03-04 15:55:10,2025-02-02 06:03:33,21,20대,1인 가구,10
83144c46-a626-4fc2-bc0a-0d1833cb7c31,박성호,byeongceol98_1618,myeongjabag@example.net,051-779-5003,1999-10-22,female,https://picsum.photos/id/2118/200/200,"{뷰티헬스케어,식품간식류,생활용품}","{POINT(126.914459 37.440735),POINT(127.143352 37.430067)}","{(""""우리집"""",""""POINT(127.002468 37.642776)"""")}",0,2025-01-29 15:05:23,2025-02-08 22:12:33,25,20대,2인 가구,11
12f7e26e-0252-4969-ac68-d21cfeb13d7d,김영희,junhojin_1619,minsugim@example.net,055-452-5733,1978-10-05,female,https://picsum.photos/id/2119/200/200,"{패션잡화,뷰티헬스케어}",{POINT(126.834220 37.435066)},"{(""""회사"""",""""POINT(126.813300 37.546183)"""")}",0,2024-10-06 04:46:42,2025-05-27 20:49:43,47,40대 이상,1인 가구,3
225eb104-9a58-46e5-9267-0fea705099b5,박지영,eungyeong06_1620,jeongungi@example.com,041-247-6751,1971-12-31,male,https://picsum.photos/id/2120/200/200,{식품간식류},{POINT(127.106359 37.473287)},"{(""""우리집"""",""""POINT(126.840525 37.585229)"""")}",0,2024-11-19 20:59:05,2025-02-12 07:47:58,53,40대 이상,1인 가구,3
5b95d88d-3193-4225-9a6d-078108a468c2,강예준,gimeunjeong_1621,junhoyu@example.com,016-332-7633,1983-05-15,male,https://picsum.photos/id/2121/200/200,{뷰티헬스케어},{POINT(126.794605 37.681576)},"{(""""우리집"""",""""POINT(126.732605 37.533227)"""")}",0,2025-01-10 10:05:44,2024-11-21 13:45:15,42,40대 이상,2인 가구,16
0b6fe336-a174-48d1-8255-5f9aea3a0cd5,이영순,gyeongsugson_1622,myeongjagim@example.com,011-310-3370,1979-12-03,female,https://picsum.photos/id/2122/200/200,"{뷰티헬스케어,생활용품,식품간식류}","{POINT(126.905915 37.664983),POINT(126.966575 37.488965)}","{(""""회사"""",""""POINT(126.910105 37.537993)"""")}",0,2024-10-04 22:55:11,2025-05-01 05:42:57,45,40대 이상,1인 가구,12
1aead443-4aa7-4454-befe-fa069cc38116,김진우,gimjinho_1623,seunghyeon33@example.net,033-883-8456,1990-12-30,male,https://picsum.photos/id/2123/200/200,{식품간식류},"{POINT(126.930112 37.544388),POINT(126.795976 37.544915)}","{(""""우리집"""",""""POINT(126.832721 37.584560)"""")}",0,2025-06-05 17:37:01,2025-07-26 18:35:53,34,30대,3인 이상 가구,8
b6908ecf-176d-415e-b1af-88c6d9152763,윤중수,iyeongsu_1624,coeeunjeong@example.net,017-517-6968,1975-05-14,male,https://picsum.photos/id/2124/200/200,"{생활용품,뷰티헬스케어}","{POINT(126.771919 37.506441),POINT(126.791748 37.547524)}","{(""""우리집"""",""""POINT(127.128727 37.695420)"""")}",0,2024-10-08 16:55:42,2025-09-14 07:56:01,50,40대 이상,2인 가구,7
9cd3b890-e36a-4a61-b16e-cefc6d46d515,홍성현,yejin21_1625,myeongsug83@example.com,016-264-0532,1996-01-12,male,https://picsum.photos/id/2125/200/200,"{생활용품,패션잡화}",{POINT(126.938765 37.554137)},"{(""""회사"""",""""POINT(127.134968 37.524221)"""")}",0,2025-06-03 15:29:13,2025-08-18 05:55:52,29,20대,3인 이상 가구,22
2371dfd1-a967-4dac-a625-e863d76ec36c,주현우,xbag_1626,yeonghoca@example.net,010-3903-9799,2000-05-24,female,https://picsum.photos/id/2126/200/200,"{패션잡화,생활용품}",{POINT(127.126000 37.651073)},"{(""""회사"""",""""POINT(126.919100 37.558684)""""),(""""우리집"""",""""POINT(127.041646 37.543937)"""")}",0,2025-04-02 07:36:46,2025-09-22 02:54:19,25,20대,1인 가구,3
2a8152bd-f178-4ca7-bbe6-7756d399270a,장미경,gwangsu21_1627,yujin65@example.com,032-025-0666,2004-12-29,female,https://picsum.photos/id/2127/200/200,"{식품간식류,생활용품}","{POINT(126.748529 37.618280),POINT(126.982163 37.475549)}","{(""""회사"""",""""POINT(126.775039 37.661754)""""),(""""회사"""",""""POINT(126.768944 37.435339)"""")}",0,2025-09-07 20:19:47,2025-09-21 06:26:20,20,20대,2인 가구,15
0343c44b-9cdd-4a50-bdc9-f95c34585bde,장광수,tgim_1628,fi@example.com,011-986-3289,2005-05-30,female,https://picsum.photos/id/2128/200/200,"{패션잡화,생활용품}","{POINT(126.931886 37.584602),POINT(126.734851 37.635431)}","{(""""회사"""",""""POINT(126.764996 37.638304)""""),(""""회사"""",""""POINT(126.850901 37.475419)"""")}",0,2025-02-18 10:51:02,2025-07-10 12:12:21,20,20대,3인 이상 가구,12
55557868-0c16-47da-b399-34dae7416384,김옥자,jeongnamgo_1629,ggim@example.com,054-963-7439,1975-10-23,female,https://picsum.photos/id/2129/200/200,"{뷰티헬스케어,생활용품}",{POINT(127.060274 37.569244)},"{(""""회사"""",""""POINT(126.900325 37.631246)""""),(""""우리집"""",""""POINT(126.985519 37.542866)"""")}",0,2025-06-22 01:31:25,2025-03-12 07:12:23,49,40대 이상,2인 가구,9
bf61b5cb-c7fb-476f-81af-7bfa48b6d6c7,김순옥,geonu89_1630,jeongsu46@example.com,061-531-7087,1985-04-04,female,https://picsum.photos/id/2130/200/200,"{식품간식류,패션잡화}","{POINT(126.870829 37.598972),POINT(126.850563 37.630318)}","{(""""우리집"""",""""POINT(126.731446 37.694398)"""")}",0,2024-12-25 15:00:34,2024-10-14 10:23:52,40,40대 이상,1인 가구,3
16b34af7-e10a-4a0b-9293-6f3ebe3d713a,고건우,ogsunno_1631,junyeongi@example.net,070-2567-3223,1973-05-25,female,https://picsum.photos/id/2131/200/200,{뷰티헬스케어},{POINT(126.922303 37.500700)},"{(""""회사"""",""""POINT(127.081103 37.493303)""""),(""""우리집"""",""""POINT(126.744626 37.655512)"""")}",0,2025-01-20 23:42:08,2025-09-23 20:05:32,52,40대 이상,1인 가구,10
786488eb-b3c2-45a8-8602-d00149094863,최예준,ijunhyeog_1632,coedohyeon@example.org,052-886-6073,2004-02-12,female,https://picsum.photos/id/2132/200/200,"{패션잡화,생활용품}","{POINT(127.057484 37.443832),POINT(127.068599 37.452236)}","{(""""회사"""",""""POINT(126.862120 37.629001)""""),(""""회사"""",""""POINT(127.137938 37.566401)"""")}",0,2025-08-31 19:41:18,2025-07-18 22:42:15,21,20대,1인 가구,21
05cf0751-2fa8-4c24-9166-b307f2d721f9,이정훈,yeongmibag_1633,sugja41@example.com,061-090-9371,1980-03-31,female,https://picsum.photos/id/2133/200/200,{뷰티헬스케어},{POINT(126.863621 37.529291)},"{(""""회사"""",""""POINT(126.916342 37.499230)""""),(""""회사"""",""""POINT(127.124578 37.465471)"""")}",0,2025-09-23 23:11:45,2025-03-12 09:05:04,45,40대 이상,1인 가구,23
7f3bb50e-dcb7-4407-89d7-94ba5f15e169,황은지,sunog81_1634,iogja@example.org,019-466-9447,1989-08-31,male,https://picsum.photos/id/2134/200/200,"{생활용품,뷰티헬스케어,패션잡화}","{POINT(127.043100 37.558352),POINT(126.779498 37.585753)}","{(""""회사"""",""""POINT(127.065945 37.650449)"""")}",0,2025-08-06 03:45:14,2024-12-24 03:39:42,36,30대,1인 가구,25
8fc9e3c8-b872-4a36-bb81-106b8e214cac,황춘자,seojun90_1635,junhyeog51@example.net,043-784-7719,1985-08-30,male,https://picsum.photos/id/2135/200/200,"{뷰티헬스케어,식품간식류}",{POINT(126.746427 37.521114)},"{(""""회사"""",""""POINT(126.934490 37.441073)""""),(""""회사"""",""""POINT(127.169332 37.435517)"""")}",0,2025-04-25 14:04:15,2025-09-25 11:36:06,40,40대 이상,1인 가구,23
7276267e-760a-406b-8219-26cdf2d3030b,박상호,jeonghun96_1636,subin80@example.com,042-502-3089,2003-12-11,male,https://picsum.photos/id/2136/200/200,"{식품간식류,생활용품,패션잡화}","{POINT(126.928014 37.560423),POINT(127.097841 37.486967)}","{(""""회사"""",""""POINT(126.921163 37.502092)"""")}",2,2025-06-09 17:41:08,2025-05-20 01:31:48,21,20대,1인 가구,16
40ec1fd9-6358-47b7-b06c-f030c3a74891,송진호,yeonghwangim_1637,jongsubag@example.net,053-212-1560,1996-04-14,male,https://picsum.photos/id/2137/200/200,"{뷰티헬스케어,패션잡화}","{POINT(127.006439 37.639547),POINT(126.933455 37.638196)}","{(""""우리집"""",""""POINT(126.812535 37.479420)"""")}",0,2025-08-17 17:13:32,2025-01-01 14:10:01,29,20대,1인 가구,21
d9c1cc70-8cec-4355-b9f8-803d00b34eaf,김영철,jeongsigi_1638,junyeong04@example.net,031-376-4747,2004-01-29,female,https://picsum.photos/id/2138/200/200,"{뷰티헬스케어,생활용품,식품간식류}",{POINT(127.042120 37.618021)},"{(""""회사"""",""""POINT(127.071967 37.488868)""""),(""""우리집"""",""""POINT(127.068143 37.534547)"""")}",0,2025-03-18 09:21:32,2025-07-14 14:02:18,21,20대,2인 가구,17
98e485c0-651a-4870-b4fa-ff239efa12bf,양영자,seonghunsong_1639,minyeongil@example.net,018-655-8681,1978-02-02,male,https://picsum.photos/id/2139/200/200,"{패션잡화,뷰티헬스케어,생활용품}",{POINT(127.042511 37.653678)},"{(""""회사"""",""""POINT(127.109726 37.436499)""""),(""""회사"""",""""POINT(127.109729 37.659003)"""")}",0,2025-06-07 05:33:36,2025-05-08 22:21:54,47,40대 이상,1인 가구,2
458ebd40-6722-4642-a52d-952ebf5e5519,류민석,yeonggili_1640,qo@example.com,02-1385-5002,1972-10-09,female,https://picsum.photos/id/2140/200/200,"{뷰티헬스케어,생활용품}",{POINT(127.073141 37.656513)},"{(""""회사"""",""""POINT(127.074179 37.636548)""""),(""""회사"""",""""POINT(126.929252 37.614354)"""")}",0,2025-05-17 21:35:52,2025-02-10 19:48:10,53,40대 이상,2인 가구,13
beb7e88d-6cf1-4643-a103-96f4141edd03,박동현,gimjimin_1641,jimin18@example.org,054-806-1949,2002-07-19,female,https://picsum.photos/id/2141/200/200,"{식품간식류,패션잡화,생활용품}",{POINT(126.982834 37.562445)},"{(""""우리집"""",""""POINT(127.154577 37.558133)"""")}",0,2025-05-10 22:36:11,2025-07-28 14:14:07,23,20대,1인 가구,14
dff16a64-80ef-49af-9779-0aee0ed92f4b,이종수,dohyeon55_1642,coeyeongsug@example.net,011-396-8718,1977-08-22,male,https://picsum.photos/id/2142/200/200,{뷰티헬스케어},"{POINT(126.807227 37.594901),POINT(126.800981 37.588574)}","{(""""우리집"""",""""POINT(126.835021 37.638606)""""),(""""우리집"""",""""POINT(127.141489 37.553536)"""")}",0,2025-03-19 11:20:04,2025-08-07 00:03:25,48,40대 이상,1인 가구,7
701ea2b2-910e-40e8-a687-87cae970b9d1,김건우,sumin29_1643,yeweongweon@example.net,019-507-1961,2003-04-07,male,https://picsum.photos/id/2143/200/200,"{패션잡화,뷰티헬스케어}",{POINT(126.891457 37.460498)},"{(""""우리집"""",""""POINT(126.836832 37.612134)"""")}",0,2024-11-30 23:07:34,2025-05-19 18:59:43,22,20대,1인 가구,19
a06770e4-4b7b-46a4-862d-d212620f6269,김정훈,seoyeong22_1644,coecunja@example.com,031-037-1775,1984-09-21,male,https://picsum.photos/id/2144/200/200,"{뷰티헬스케어,생활용품,패션잡화}","{POINT(127.003266 37.499785),POINT(127.179703 37.473850)}","{(""""회사"""",""""POINT(126.901172 37.437232)""""),(""""우리집"""",""""POINT(126.882990 37.447148)"""")}",0,2025-04-23 01:20:53,2025-05-06 01:47:12,41,40대 이상,1인 가구,8
6166104f-1778-443e-97c9-e02614e0cfa4,오상훈,isanghyeon_1645,jieunan@example.net,041-030-6951,1993-06-26,female,https://picsum.photos/id/2145/200/200,"{뷰티헬스케어,패션잡화}",{POINT(126.899607 37.534318)},"{(""""우리집"""",""""POINT(127.043819 37.649165)""""),(""""우리집"""",""""POINT(126.972450 37.555795)"""")}",0,2025-03-18 00:09:54,2025-02-02 18:32:16,32,30대,2인 가구,21
85b213ee-83bb-402e-bb8d-d0da596db221,김미영,pgim_1646,jeongjiweon@example.net,070-2399-3302,2003-02-14,female,https://picsum.photos/id/2146/200/200,"{식품간식류,패션잡화}",{POINT(126.819871 37.518713)},"{(""""우리집"""",""""POINT(126.884683 37.613006)""""),(""""우리집"""",""""POINT(127.022721 37.457798)"""")}",0,2025-02-05 07:32:37,2025-02-17 23:41:16,22,20대,3인 이상 가구,15
a486a62f-dad0-4f95-b644-c128f72ea084,최하은,iseongjin_1647,aneunji@example.com,016-688-9109,2004-04-26,female,https://picsum.photos/id/2147/200/200,{뷰티헬스케어},"{POINT(127.125926 37.441483),POINT(126.960930 37.484969)}","{(""""우리집"""",""""POINT(127.151612 37.558508)"""")}",0,2025-07-02 15:18:37,2025-03-01 12:45:10,21,20대,2인 가구,18
5e4b23d6-1e8d-4c51-87cf-8884d509bf87,이유진,jongsu52_1648,gimyujin@example.org,061-081-6418,1977-01-30,female,https://picsum.photos/id/2148/200/200,"{식품간식류,패션잡화,뷰티헬스케어}",{POINT(127.076677 37.605846)},"{(""""우리집"""",""""POINT(126.910950 37.552651)"""")}",0,2025-07-27 19:09:55,2024-10-07 10:47:27,48,40대 이상,2인 가구,10
b0ab73c3-4530-4a49-9163-2e84102e8caa,안승민,yangyeonghyi_1649,qbaeg@example.org,010-3469-5449,1986-12-24,male,https://picsum.photos/id/2149/200/200,"{식품간식류,패션잡화}","{POINT(126.769968 37.600463),POINT(126.730982 37.543116)}","{(""""우리집"""",""""POINT(126.738658 37.608339)""""),(""""우리집"""",""""POINT(127.026897 37.569412)"""")}",0,2025-09-07 04:46:12,2025-02-16 03:07:55,38,30대,2인 가구,19
17c25931-9f29-4ce2-894f-eeff55e3d39e,김정순,jeongsun80_1650,sryu@example.com,051-566-9839,1971-10-13,male,https://picsum.photos/id/2150/200/200,"{뷰티헬스케어,식품간식류}",{POINT(126.744892 37.434200)},"{(""""회사"""",""""POINT(126.807171 37.661816)"""")}",0,2025-06-06 22:08:44,2025-05-02 11:12:15,54,40대 이상,2인 가구,5
9dcdedcc-4cda-4f77-a647-a6aeb89e9cd3,김선영,minjun29_1651,ijongsu@example.net,062-625-3847,1993-06-17,female,https://picsum.photos/id/2151/200/200,"{식품간식류,뷰티헬스케어,생활용품}","{POINT(126.828254 37.505765),POINT(126.901668 37.646829)}","{(""""우리집"""",""""POINT(126.935330 37.598723)"""")}",0,2025-03-09 00:57:08,2025-07-21 14:41:11,32,30대,1인 가구,21
23d69f54-bcaf-4b33-950c-af9a6c8f24f5,양지원,donghyeoni_1652,myeongsug86@example.org,063-468-5902,1996-04-29,male,https://picsum.photos/id/2152/200/200,"{생활용품,뷰티헬스케어}",{POINT(127.065870 37.432957)},"{(""""회사"""",""""POINT(126.964864 37.520182)"""")}",0,2025-08-02 02:17:11,2025-06-25 20:05:39,29,20대,3인 이상 가구,22
